   1.39999998       1.10000002       0.00000000    
   1.50000000       1.10000002       0.00000000    
   1.60000002       1.10000002       0.00000000    
   1.70000005       1.10000002       0.00000000    
   1.80000007       1.10000002       0.00000000    
   1.89999998       1.10000002       0.00000000    
   2.00000000       1.10000002       0.00000000    
   2.10000014       1.10000002       0.00000000    
   2.20000005       1.10000002       0.00000000    
   2.29999995       1.10000002       0.00000000    
   2.40000010       1.10000002       0.00000000    
   2.50000000       1.10000002       0.00000000    
   2.60000014       1.10000002       0.00000000    
   2.70000005       1.10000002       0.00000000    
   2.79999995       1.10000002       0.00000000    
   2.90000010       1.10000002       0.00000000    
   3.00000000       1.10000002       0.00000000    

  -3.00000000       1.20000005       0.00000000    
  -2.90000010       1.20000005       0.00000000    
  -2.79999995       1.20000005       0.00000000    
  -2.70000005       1.20000005       0.00000000    
  -2.60000014       1.20000005       0.00000000    
  -2.50000000       1.20000005       0.00000000    
  -2.40000010       1.20000005       0.00000000    
  -2.29999995       1.20000005       0.00000000    
  -2.20000005       1.20000005       0.00000000    
  -2.10000014       1.20000005       0.00000000    
  -2.00000000       1.20000005       0.00000000    
  -1.89999998       1.20000005       0.00000000    
  -1.80000007       1.20000005       0.00000000    
  -1.70000005       1.20000005       0.00000000    
  -1.60000002       1.20000005       0.00000000    
  -1.50000000       1.20000005       0.00000000    
  -1.39999998       1.20000005       0.00000000    
  -1.30000007       1.20000005       0.00000000    
  -1.20000005       1.20000005       0.00000000    
  -1.10000002       1.20000005       0.00000000    
  -1.00000000       1.20000005       0.00000000    
 -0.900000036       1.20000005       0.00000000    
 -0.800000012       1.20000005       0.00000000    
 -0.699999988       1.20000005       0.00000000    
 -0.600000024       1.20000005       0.00000000    
 -0.500000000       1.20000005       0.00000000    
 -0.400000006       1.20000005       0.00000000    
 -0.300000012       1.20000005       0.00000000    
 -0.200000003       1.20000005       0.00000000    
 -0.100000001       1.20000005       0.00000000    
   0.00000000       1.20000005       0.00000000    
  0.100000001       1.20000005       0.00000000    
  0.200000003       1.20000005       0.00000000    
  0.300000012       1.20000005       0.00000000    
  0.400000006       1.20000005       0.00000000    
  0.500000000       1.20000005       0.00000000    
  0.600000024       1.20000005       0.00000000    
  0.699999988       1.20000005       0.00000000    
  0.800000012       1.20000005       0.00000000    
  0.900000036       1.20000005       0.00000000    
   1.00000000       1.20000005       0.00000000    
   1.10000002       1.20000005       0.00000000    
   1.20000005       1.20000005       0.00000000    
   1.30000007       1.20000005       0.00000000    
   1.39999998       1.20000005       0.00000000    
   1.50000000       1.20000005       0.00000000    
   1.60000002       1.20000005       0.00000000    
   1.70000005       1.20000005       0.00000000    
   1.80000007       1.20000005       0.00000000    
   1.89999998       1.20000005       0.00000000    
   2.00000000       1.20000005       0.00000000    
   2.10000014       1.20000005       0.00000000    
   2.20000005       1.20000005       0.00000000    
   2.29999995       1.20000005       0.00000000    
   2.40000010       1.20000005       0.00000000    
   2.50000000       1.20000005       0.00000000    
   2.60000014       1.20000005       0.00000000    
   2.70000005       1.20000005       0.00000000    
   2.79999995       1.20000005       0.00000000    
   2.90000010       1.20000005       0.00000000    
   3.00000000       1.20000005       0.00000000    

  -3.00000000       1.30000007       0.00000000    
  -2.90000010       1.30000007       0.00000000    
  -2.79999995       1.30000007       0.00000000    
  -2.70000005       1.30000007       0.00000000    
  -2.60000014       1.30000007       0.00000000    
  -2.50000000       1.30000007       0.00000000    
  -2.40000010       1.30000007       0.00000000    
  -2.29999995       1.30000007       0.00000000    
  -2.20000005       1.30000007       0.00000000    
  -2.10000014       1.30000007       0.00000000    
  -2.00000000       1.30000007       0.00000000    
  -1.89999998       1.30000007       0.00000000    
  -1.80000007       1.30000007       0.00000000    
  -1.70000005       1.30000007       0.00000000    
  -1.60000002       1.30000007       0.00000000    
  -1.50000000       1.30000007       0.00000000    
  -1.39999998       1.30000007       0.00000000    
  -1.30000007       1.30000007       0.00000000    
  -1.20000005       1.30000007       0.00000000    
  -1.10000002       1.30000007       0.00000000    
  -1.00000000       1.30000007       0.00000000    
 -0.900000036       1.30000007       0.00000000    
 -0.800000012       1.30000007       0.00000000    
 -0.699999988       1.30000007       0.00000000    
 -0.600000024       1.30000007       0.00000000    
 -0.500000000       1.30000007       0.00000000    
 -0.400000006       1.30000007       0.00000000    
 -0.300000012       1.30000007       0.00000000    
 -0.200000003       1.30000007       0.00000000    
 -0.100000001       1.30000007       0.00000000    
   0.00000000       1.30000007       0.00000000    
  0.100000001       1.30000007       0.00000000    
  0.200000003       1.30000007       0.00000000    
  0.300000012       1.30000007       0.00000000    
  0.400000006       1.30000007       0.00000000    
  0.500000000       1.30000007       0.00000000    
  0.600000024       1.30000007       0.00000000    
  0.699999988       1.30000007       0.00000000    
  0.800000012       1.30000007       0.00000000    
  0.900000036       1.30000007       0.00000000    
   1.00000000       1.30000007       0.00000000    
   1.10000002       1.30000007       0.00000000    
   1.20000005       1.30000007       0.00000000    
   1.30000007       1.30000007       0.00000000    
   1.39999998       1.30000007       0.00000000    
   1.50000000       1.30000007       0.00000000    
   1.60000002       1.30000007       0.00000000    
   1.70000005       1.30000007       0.00000000    
   1.80000007       1.30000007       0.00000000    
   1.89999998       1.30000007       0.00000000    
   2.00000000       1.30000007       0.00000000    
   2.10000014       1.30000007       0.00000000    
   2.20000005       1.30000007       0.00000000    
   2.29999995       1.30000007       0.00000000    
   2.40000010       1.30000007       0.00000000    
   2.50000000       1.30000007       0.00000000    
   2.60000014       1.30000007       0.00000000    
   2.70000005       1.30000007       0.00000000    
   2.79999995       1.30000007       0.00000000    
   2.90000010       1.30000007       0.00000000    
   3.00000000       1.30000007       0.00000000    

  -3.00000000       1.39999998       0.00000000    
  -2.90000010       1.39999998       0.00000000    
  -2.79999995       1.39999998       0.00000000    
  -2.70000005       1.39999998       0.00000000    
  -2.60000014       1.39999998       0.00000000    
  -2.50000000       1.39999998       0.00000000    
  -2.40000010       1.39999998       0.00000000    
  -2.29999995       1.39999998       0.00000000    
  -2.20000005       1.39999998       0.00000000    
  -2.10000014       1.39999998       0.00000000    
  -2.00000000       1.39999998       0.00000000    
  -1.89999998       1.39999998       0.00000000    
  -1.80000007       1.39999998       0.00000000    
  -1.70000005       1.39999998       0.00000000    
  -1.60000002       1.39999998       0.00000000    
  -1.50000000       1.39999998       0.00000000    
  -1.39999998       1.39999998       0.00000000    
  -1.30000007       1.39999998       0.00000000    
  -1.20000005       1.39999998       0.00000000    
  -1.10000002       1.39999998       0.00000000    
  -1.00000000       1.39999998       0.00000000    
 -0.900000036       1.39999998       0.00000000    
 -0.800000012       1.39999998       0.00000000    
 -0.699999988       1.39999998       0.00000000    
 -0.600000024       1.39999998       0.00000000    
 -0.500000000       1.39999998       0.00000000    
 -0.400000006       1.39999998       0.00000000    
 -0.300000012       1.39999998       0.00000000    
 -0.200000003       1.39999998       0.00000000    
 -0.100000001       1.39999998       0.00000000    
   0.00000000       1.39999998       0.00000000    
  0.100000001       1.39999998       0.00000000    
  0.200000003       1.39999998       0.00000000    
  0.300000012       1.39999998       0.00000000    
  0.400000006       1.39999998       0.00000000    
  0.500000000       1.39999998       0.00000000    
  0.600000024       1.39999998       0.00000000    
  0.699999988       1.39999998       0.00000000    
  0.800000012       1.39999998       0.00000000    
  0.900000036       1.39999998       0.00000000    
   1.00000000       1.39999998       0.00000000    
   1.10000002       1.39999998       0.00000000    
   1.20000005       1.39999998       0.00000000    
   1.30000007       1.39999998       0.00000000    
   1.39999998       1.39999998       0.00000000    
